time,open,high,low,close,Plot,Plot,"BTCUSDTPERP, BINANCE: Open","BTCUSDTPERP, BINANCE: High","BTCUSDTPERP, BINANCE: Low","BTCUSDTPERP, BINANCE: Close",Volume,Volume MA,EMA,EMA,Histogram,MACD,Signal,Hist,MacNorm,Plot,Trigger,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1628136000,39450,39540.08,39301,39381.65,39402.47467,39402.47467,39450,39540.08,39301,39381.65,7725.144,19363.0303,39060.16911,39231.59711,-22.42269617,272.6787427,295.1014389,-0.172356591,0.657376532,NaN,0.829733123,57.7752444,67.73296376,NaN,NaN
1628139600,39381.65,39530,39305.27,39402.81,39402.52258,39402.52258,39381.65,39530,39305.27,39402.81,7731.136,19084.40865,39073.606,39247.16192,-35.39389138,250.8590747,286.2529661,-0.175375748,0.595556273,NaN,0.770932021,58.33662316,66.96536514,NaN,NaN
1628143200,39402.82,39403.78,39012.2,39111.35,39360.9265,39360.9265,39402.82,39403.78,39012.2,39111.35,19043.085,19201.61255,39075.08616,39234.81538,-62.87858892,207.6547299,270.5333188,-0.21817044,0.479792329,NaN,0.697962769,48.72699759,65.34620134,NaN,NaN
1628146800,39111.34,39111.34,38750,38889.08,39293.51985,39293.51985,39111.34,39111.34,38750,38889.08,23758.372,19515.413,39067.7918,39203.38489,-93.4604181,153.7077962,247.1682143,-0.270141786,0.338063153,NaN,0.608204939,42.92047322,63.50059641,NaN,NaN
1628150400,38889.07,38969.98,38453.11,38503.96,39180.72559,39180.72559,38889.07,38969.98,38453.11,38503.96,28811.781,19061.1171,39045.68075,39139.80081,-134.5600107,78.96820088,213.5282116,-0.364169295,0.126714991,NaN,0.490884286,35.11294203,60.91836194,NaN,NaN
1628154000,38503.29,38623.99,37900,38045.01,39018.4805,39018.4805,38503.29,38623.99,37900,38045.01,49202.002,19335.3614,39006.43876,39040.27437,-184.5023938,-17.09978064,167.4026132,-0.482608841,-0.143881488,NaN,0.338727353,28.46714437,57.70739021,NaN,NaN
1628157600,38045.01,38250,37811.04,38029.99,38877.26758,38877.26758,38045.01,38250,37811.04,38029.99,27833.765,19524.3837,38968.14665,38948.43034,-208.6181106,-93.37002507,115.2480855,-0.551148274,-0.389520337,NaN,0.161627937,28.27850792,54.47958662,NaN,NaN
1628161200,38029.99,38220,37930.03,38004,38752.51506,38752.51506,38029.99,38220,37930.03,38004,19771.952,18868.20635,38930.33698,38862.57304,-215.5065845,-154.1351451,61.3714394,-0.582573333,-0.614890724,NaN,-0.032317391,27.93357921,51.15321417,NaN,NaN
1628164800,38004,38145.75,37291,38019.13,38647.74577,38647.74577,38004,38145.75,37291,38019.13,57709.275,20583.7262,38894.60337,38785.8964,-208.1208856,-198.7796676,9.341217993,-0.534215976,-0.757641176,NaN,-0.223425201,28.48048778,48.14379726,NaN,NaN
1628168400,38019.14,38153,37650,38038.16,38560.66209,38560.66209,38019.14,38153,37650,38038.16,42093.28,21919.6209,38861.01736,38717.92036,-191.4523439,-229.9742119,-38.52186798,-0.444407291,-0.842889769,NaN,-0.398482478,29.20818275,45.17781471,NaN,NaN
1628172000,38038.15,39050,37860.44,38990.9,38622.12465,38622.12465,38038.15,39050,37860.44,38990.9,66324.601,24086.53645,38866.11079,38742.73669,-109.8157391,-175.7915419,-65.97580276,-0.169531763,-0.676442891,NaN,-0.506911128,54.2861722,44.41308965,NaN,NaN
1628175600,38990.52,39369.71,38514.71,38723.29,38636.57684,38636.57684,38990.52,39369.71,38514.71,38723.29,57706.528,26182.2051,38860.50998,38740.96881,-69.36753049,-152.6852159,-83.31768538,-0.024096964,-0.594851896,NaN,-0.570754932,49.03202641,43.42397237,NaN,NaN
1628179200,38721.79,39781.66,38704,39727.25,38792.38729,38792.38729,38721.79,39781.66,38704,39727.25,52527.793,28237.7897,38894.49978,38830.63074,24.45095683,-52.75398934,-77.20494617,0.266214522,-0.281916063,NaN,-0.548130586,63.35958133,43.72332281,NaN,NaN
1628182800,39727.26,40700,39642.68,40684.49,39062.68768,39062.68768,39727.26,40700,39642.68,40684.49,61433.175,30620.6086,38964.69548,38999.1634,143.7654908,102.5019174,-41.26357347,0.602502993,0.183946602,NaN,-0.418556391,71.56670558,44.53461914,NaN,NaN
1628186400,40684.49,40989,40329.63,40822.14,39314.03801,39314.03801,40684.49,40989,40329.63,40822.14,41539.066,31796.418,39037.53644,39164.88854,220.1737982,233.9536743,13.77987608,0.785038746,0.57249427,NaN,-0.212544476,72.51991582,45.58780996,NaN,NaN
1628190000,40822.15,41350,40527.71,40694.19,39511.20258,39511.20258,40822.15,41350,40527.71,40694.19,46966.168,33452.81095,39102.50325,39303.91595,248.2320721,324.0699661,75.83789409,0.797930787,0.826224888,NaN,0.028294101,70.16523388,46.43271072,NaN,NaN
1628193600,40694.19,41168.93,40694.19,40886.31,39707.6465,39707.6465,40694.19,41168.93,40694.19,40886.31,25714.76,34105.3258,39172.45645,39447.76995,264.3749691,406.3066055,141.9316364,0.723011053,0.999852742,NaN,0.276841689,71.6535351,48.07032054,NaN,NaN
1628197200,40886.31,41327.73,40672,40915.89,39880.25271,39880.25271,40886.31,41327.73,40672,40915.89,22933.012,33955.23715,39240.8264,39581.23541,261.2278144,468.4664043,207.23859,0.510354309,0.999862311,NaN,0.489508002,71.88607632,50.13929219,NaN,NaN
1628200800,40914.13,41045.54,40760.06,40938.9,40031.48804,40031.48804,40914.13,41045.54,40760.06,40938.9,13134.827,34096.43485,39307.41752,39704.65947,245.1403348,513.6640085,268.5236737,0.336744679,0.999863624,NaN,0.663118945,72.07796582,52.77965103,NaN,NaN
1628204400,40938.89,41150,40762.7,40882.4,40153.04689,40153.04689,40938.89,41150,40762.7,40882.4,15410.894,34368.5308,39369.18154,39811.72679,216.1525758,538.7143934,322.5618176,0.204085952,0.999866299,NaN,0.795780347,70.80011478,55.80343463,NaN,NaN
1628208000,40882.39,41042.74,39960,40079.88,40142.59448,40142.59448,40882.39,41042.74,39960,40079.88,40586.521,36011.59965,39397.05206,39836.10435,132.4968488,488.1828786,355.6860298,-0.010193006,0.85128021,NaN,0.861473216,55.69603997,57.76182978,NaN,NaN
1628211600,40077.26,40766.58,39907.51,40600.8,40208.05241,40208.05241,40077.26,40766.58,39907.51,40600.8,28339.895,37042.0376,39444.25787,39905.62214,103.1185318,484.5841945,381.4656627,-0.063078841,0.827118667,NaN,0.890197508,61.44559255,60.15554502,NaN,NaN
1628215200,40600.8,40663.74,40221.77,40353.95,40228.89492,40228.89492,40600.8,40663.74,40221.77,40353.95,18507.989,37015.2828,39479.93207,39946.37922,60.06798806,456.5506478,396.4826598,-0.135490519,0.741702914,NaN,0.877193432,57.62897056,62.2375795,NaN,NaN
1628218800,40354.01,40614.99,40140.57,40224.62,40228.28422,40228.28422,40354.01,40614.99,40140.57,40224.62,14219.415,36538.33495,39509.13551,39971.67383,18.0676829,419.0672634,400.9995805,-0.195912002,0.634427734,NaN,0.830339736,55.67768683,64.12825837,NaN,NaN
1628222400,40226.33,40364.96,39849.82,40179.49,40221.31362,40221.31362,40226.33,40364.96,39849.82,40179.49,19260.519,36060.77185,39535.42393,39990.56621,-15.74036028,381.3241301,397.0644904,-0.23197968,0.529055643,NaN,0.761035323,54.97813435,64.17768423,NaN,NaN
1628226000,40179.5,40575.75,40136.15,40549.35,40268.17596,40268.17596,40179.5,40575.75,40136.15,40549.35,18707.635,34536.0535,39575.18573,40041.36474,-16.1218111,376.9122265,393.0340376,-0.182893755,0.512037234,NaN,0.694930989,59.47228801,64.92341721,NaN,NaN
1628229600,40546.51,41219.76,40449.67,41029.85,40376.98653,40376.98653,40546.51,41219.76,40449.67,41029.85,40055.664,35147.14845,39632.23139,40131.22703,11.56540605,407.4907952,395.9253892,-0.068759928,0.585624531,NaN,0.654384459,64.43870025,65.00049713,NaN,NaN
1628233200,41029.25,41117.87,40695.86,40727.86,40427.11132,40427.11132,41029.25,41117.87,40695.86,40727.86,21964.109,35256.7563,39675.19722,40185.46639,5.431067188,402.7142231,397.283156,-0.052159016,0.567199113,NaN,0.619358129,59.50337129,64.13883039,NaN,NaN
1628236800,40725.4,41127.99,40527.92,40934.7,40499.62398,40499.62398,40725.4,41127.99,40527.92,40934.7,27682.118,33755.39845,39724.58948,40253.57854,10.8795678,410.8826157,400.0030479,-0.014403848,0.582628619,NaN,0.597032467,61.66882128,63.36375221,NaN,NaN
1628240400,40934.69,40939.41,40550.01,40600.01,40513.96484,40513.96484,40934.69,40939.41,40550.01,40600.01,21856.779,32743.5734,39758.9197,40285.07231,-11.28162783,385.9010131,397.1826409,-0.056878,0.513218788,NaN,0.570096788,56.41232703,62.38140172,NaN,NaN
1628244000,40600,40848,40390.59,40679.76,40537.64987,40537.64987,40600,40848,40390.59,40679.76,23321.786,30593.43265,39795.03108,40320.95301,-23.11201398,368.2926235,391.4046375,-0.076599893,0.464287417,NaN,0.54088731,57.34530214,61.35938508,NaN,NaN
1628247600,40679.76,40746,40480.57,40500,40532.27131,40532.27131,40679.76,40746,40480.57,40500,14368.334,28426.52295,39822.67692,40337.23001,-44.35572548,335.9599806,380.3157061,-0.123926652,0.378695768,NaN,0.50262242,54.51291367,60.11844489,NaN,NaN
1628251200,40500,41073.3,40282.01,40754.45,40564.01113,40564.01113,40500,41073.3,40282.01,40754.45,40392.952,27819.7809,39859.21705,40375.1591,-42.574533,327.0975398,369.6720728,-0.112681845,0.355004195,NaN,0.46768604,57.69792323,59.09129899,NaN,NaN
1628254800,40754.46,41010,40687.37,40903.47,40612.50525,40612.50525,40754.46,41010,40687.37,40903.47,17318.626,25614.05345,39900.16814,40423.18736,-33.08641015,328.3140601,361.4004703,-0.081867487,0.357613432,NaN,0.439480919,59.48705853,58.28322355,NaN,NaN
1628258400,40903.48,40937,40625.45,40745.05,40631.44022,40631.44022,40903.48,40937,40625.45,40745.05,13062.181,24190.2092,39933.30076,40452.4476,-38.80980768,312.8882107,351.6980184,-0.08956472,0.317497774,NaN,0.407062494,56.73967993,58.35776926,NaN,NaN
1628262000,40745.05,42500,40671.43,42213.52,40857.45161,40857.45161,40745.05,42500,40671.43,42213.52,73295.954,25506.6985,40022.72113,40612.54509,50.14531297,414.3796596,364.2343466,0.145596618,0.576330289,NaN,0.430733671,70.39067428,58.99670367,NaN,NaN
1628265600,42211.53,43296.66,42208.43,42506.87,41093.08281,41093.08281,42211.53,43296.66,42208.43,42506.87,89756.783,28708.79965,40120.13873,40784.75645,118.6722157,512.5746163,393.9024006,0.31585092,0.818995312,NaN,0.503144391,72.27295276,60.0427024,NaN,NaN
1628269200,42506.87,43400,42454.91,42889.72,41349.74527,41349.74527,42506.87,43400,42454.91,42889.72,42916.566,29707.97735,40228.74976,40976.11677,176.2440168,614.2074215,437.9634047,0.393735731,0.999870386,NaN,0.606134655,74.54710622,61.39051807,NaN,NaN
1628272800,42889.73,43000,42637,42787.74,41555.17309,41555.17309,42889.73,43000,42637,42787.74,18814.741,29991.97305,40329.10232,41140.80979,192.5889496,678.6995917,486.1106421,0.300024325,0.99987891,NaN,0.699854585,72.83347172,62.66589931,NaN,NaN
1628276400,42787.73,42996.09,42732,42912.09,41749.01836,41749.01836,42787.73,42996.09,42732,42912.09,14308.669,29936.8618,40430.39595,41301.83527,196.2417544,731.4128352,535.1710807,0.217123775,0.999884798,NaN,0.782761023,73.62948709,63.67712782,NaN,NaN
1628280000,42912.73,42965,42436.18,42714.36,41886.92431,41886.92431,42912.73,42965,42436.18,42714.36,19846.664,28899.86895,40519.96317,41430.2466,170.7462254,748.6038625,577.8576371,0.146120444,0.999885976,NaN,0.853765532,70.11154793,64.08233122,NaN,NaN
1628283600,42714.37,42771,42392.34,42434.21,41965.10798,41965.10798,42714.37,42771,42392.34,42434.21,12366.11,28101.1797,40595.03167,41521.516,122.6685862,731.1933699,608.5247837,0.048064271,0.948816114,NaN,0.900751842,65.34758029,64.49977472,NaN,NaN
1628287200,42434.21,42888.09,42433,42774.29,42080.70541,42080.70541,42434.21,42888.09,42433,42774.29,12496.358,27800.59815,40680.49278,41635.40455,102.2592702,736.3488714,634.0896012,0.012378882,0.94644749,NaN,0.934068607,68.17459659,64.96447296,NaN,NaN
1628290800,42774.28,42926.44,42570,42825.43,42187.09464,42187.09464,42774.28,42926.44,42570,42825.43,10004.786,27589.8667,40764.60797,41743.58868,81.58926785,736.076186,654.4869182,-0.018179693,0.933538725,NaN,0.951718418,68.58958196,65.83427688,NaN,NaN
1628294400,42825.43,43286.3,42577,43258.02,42340.08397,42340.08397,42825.43,43286.3,42577,43258.02,20465.708,27650.12615,40862.38883,41881.26426,85.99671748,761.982815,675.9860975,0.011380694,0.975439223,NaN,0.964058529,71.9245112,66.87564896,NaN,NaN
1628298000,43255.94,43329.88,42800,43150,42455.78626,42455.78626,43255.94,43329.88,42800,43150,18486.187,27639.05375,40952.09907,41996.60387,71.19471123,764.9794866,693.7847753,0.003359113,0.969751027,NaN,0.966391914,69.92797924,67.97672507,NaN,NaN
1628301600,43150,43385,43050,43279.7,42573.48823,42573.48823,43150,43385,43050,43279.7,14827.082,26377.62465,41043.37754,42113.24897,60.1370037,768.95603,708.8190263,0.001954934,0.966724875,NaN,0.964769941,70.96997799,68.92472898,NaN,NaN
1628305200,43279.69,43780,42950.44,43670.3,42730.17562,42730.17562,43279.69,43780,42950.44,43670.3,26166.182,26587.7283,41146.39411,42254.79907,68.51877746,794.4674981,725.9487206,0.029369596,0.999886446,NaN,0.970516849,73.90273771,69.95442035,NaN,NaN
1628308800,43670.29,43945,43275,43287.72,42809.82482,42809.82482,43670.29,43945,43275,43287.72,26851.537,26546.19925,41230.36767,42348.70097,39.1467456,774.8821526,735.735407,-0.01692401,0.949202864,NaN,0.966126874,66.78587712,70.67200586,NaN,NaN
1628312400,43287.72,43645,43278.61,43420,42896.9927,42896.9927,43287.72,43645,43278.61,43420,13113.353,26109.02795,41316.23561,42446.09179,20.41902927,761.2591936,740.8401643,-0.043257703,0.912206109,NaN,0.955463812,67.93563701,70.49664606,NaN,NaN
1628316000,43422.07,43504.75,43035.68,43254.99,42948.13517,42948.13517,43422.07,43504.75,43035.68,43254.99,17989.966,25842.43695,41392.26519,42519.62799,-9.674190833,728.7474258,738.4216166,-0.093763151,0.838181025,NaN,0.931944176,64.91678295,69.97120536,NaN,NaN
1628319600,43254.99,43550,43070,43207.27,42985.15443,42985.15443,43254.99,43550,43070,43207.27,15707.656,25909.40305,41463.44185,42582.1409,-37.80632897,691.1637054,728.9700344,-0.138657304,0.755736984,NaN,0.894394289,64.03063321,69.22002871,NaN,NaN
1628323200,43207.26,43470,43101.81,43440.22,43050.1638,43050.1638,43207.26,43470,43101.81,43440.22,13315.278,24555.51935,41540.96256,42660.14809,-45.23669377,672.4241672,717.660861,-0.139212333,0.713403353,NaN,0.852615686,66.43904839,68.76328419,NaN,NaN
1628326800,43440.22,43817,43359.57,43629.99,43132.99611,43132.99611,43440.22,43817,43359.57,43629.99,22500.71,24814.62355,41622.88521,42748.31554,-41.95461926,665.2175869,707.1722061,-0.116708237,0.695425093,NaN,0.812133329,68.3011023,68.38268528,NaN,NaN
1628330400,43630,44021,43520,43658.64,43208.0881,43208.0881,43630,44021,43520,43658.64,25326.203,25427.82465,41702.71873,42831.07231,-42.31692602,654.2760486,696.5929746,-0.102534068,0.670318027,NaN,0.772852095,68.58449185,68.27360984,NaN,NaN
1628334000,43655.81,43869.14,43412.27,43801.59,43292.87408,43292.87408,43655.81,43869.14,43412.27,43801.59,18980.055,22712.0297,41785.02741,42919.30119,-37.55365983,649.6508998,687.2045597,-0.079347652,0.658517088,NaN,0.73786474,70.02445371,68.60767223,NaN,NaN
1628337600,43801.58,44588,43357.16,43546.05,43329.04207,43329.04207,43801.58,44588,43357.16,43546.05,79831.033,22215.7422,41854.08712,42976.27835,-55.17259057,618.2388215,673.411412,-0.103703211,0.592899773,NaN,0.696602984,64.34650726,68.33423728,NaN,NaN
1628341200,43546.05,43741.26,43104,43168.83,43306.15463,43306.15463,43546.05,43741.26,43104,43168.83,42230.221,22181.42495,41905.64566,42993.78305,-93.5362191,556.4911382,650.0273573,-0.172082946,0.467153095,NaN,0.63923604,56.99916068,67.50635004,NaN,NaN
1628344800,43168.83,43623.68,43163.93,43479.73,43330.95111,43330.95111,43168.83,43623.68,43163.93,43479.73,17280.437,22104.70975,41967.37446,43037.96004,-98.76373872,526.5726839,625.3364226,-0.172675599,0.40809387,NaN,0.580769469,60.95618309,66.72289804,NaN,NaN
1628348400,43479,43678.2,43265.85,43362.44,43335.44953,43335.44953,43479,43678.2,43265.85,43362.44,14205.193,22099.53595,42022.08291,43067.45822,-110.049135,487.7750039,597.8241388,-0.225871808,0.282518512,NaN,0.50839032,58.75936733,65.92514004,NaN,NaN
1628352000,43362.43,43784.48,42395.2,43706.59,43388.46959,43388.46959,43362.43,43784.48,42395.2,43706.59,66414.228,24427.91415,42088.14201,43125.56111,-94.84104473,479.2728329,574.1138777,-0.197699557,0.24269496,NaN,0.440394516,62.97569415,65.35411977,NaN,NaN
1628355600,43706.58,43794.48,43211,43423.78,43393.51394,43393.51394,43706.58,43794.48,43211,43423.78,19400.163,24779.6168,42140.51997,43152.67192,-103.6195443,444.5894473,548.2089916,-0.302048051,0.041515755,NaN,0.343563806,57.7505669,64.20039328,NaN,NaN
1628359200,43423.78,43620,43256,43532.37,43413.35052,43413.35052,43423.78,43620,43256,43532.37,10847.164,24697.1571,42195.10233,43187.18993,-101.7577866,421.0117584,522.7695449,-0.506910315,-0.316936919,NaN,0.189973396,59.15200652,63.65511681,NaN,NaN
1628362800,43532.36,44084.99,43404.61,43945.16,43489.3233,43489.3233,43532.36,44084.99,43404.61,43945.16,14033.515,24898.59355,42263.73204,43256.0963,-73.67925834,430.670472,504.3497304,-0.673497376,-0.689037591,NaN,-0.015540215,64.0357073,63.3765504,NaN,NaN
1628366400,43945.16,44170,43621.29,43928.82,43552.10854,43552.10854,43945.16,44170,43621.29,43928.82,19048.25,24827.72065,42329.02961,43317.253,-57.85863317,432.0264389,489.8850721,-0.528005082,-0.726304359,NaN,-0.198299276,63.71099386,63.29042261,NaN,NaN
1628370000,43929.23,44349.2,43500,43539.81,43550.35161,43550.35161,43929.23,44349.2,43500,43539.81,21751.269,24990.97475,42376.51119,43337.48545,-74.20142475,397.1332911,471.3347159,-0.49801587,-0.878799407,NaN,-0.380783538,56.3809908,62.74401958,NaN,NaN
1628373600,43538.27,44174.26,43522,44014.77,43616.69709,43616.69709,43538.27,44174.26,43522,44014.77,18297.127,25164.477,42440.75663,43399.05677,-54.54123963,403.1581663,457.699406,-0.317916682,-0.840900217,NaN,-0.522983535,62.11247346,62.43497852,NaN,NaN
1628377200,44014.77,44753.01,44014.76,44601.11,43757.32751,43757.32751,44014.77,44753.01,44014.76,44601.11,26682.374,25190.2866,42525.47637,43508.33434,-6.113383686,450.0576764,456.1710601,-0.026042087,-0.617472156,NaN,-0.591430068,67.74679065,62.39538483,NaN,NaN
1628380800,44601.11,44838,44136.78,44587.48,43875.92072,43875.92072,44601.11,44838,44136.78,44587.48,32401.163,25467.7679,42606.33926,43606.43849,19.53207265,480.5861509,461.0540782,0.133656871,-0.47491868,NaN,-0.60857555,67.49551468,62.31760074,NaN,NaN
1628384400,44587.48,44620,43874.25,44123.01,43911.21919,43911.21919,44587.48,44620,43874.25,44123.01,19859.168,25805.05865,42665.81654,43653.39954,0.737511993,461.9759682,461.2384562,0.066281367,-0.55952999,NaN,-0.625811357,59.40900654,61.55935452,NaN,NaN
1628388000,44120.87,44169.99,43800,43931.55,43914.12359,43914.12359,44120.87,44169.99,43800,43931.55,12762.038,25543.66225,42715.45315,43678.68594,-27.50476899,426.857495,454.362264,-0.061057793,-0.717964672,NaN,-0.656906879,56.40888597,60.99238157,NaN,NaN
1628391600,43931.55,44371.34,43890.12,44333.53,43974.03879,43974.03879,43931.55,44371.34,43890.12,44333.53,12514.106,25383.98475,42778.90714,43738.21722,-22.25354766,426.5453294,448.7988771,-0.044562844,-0.715118709,NaN,-0.670555865,60.87612652,61.2693077,NaN,NaN
1628395200,44333.54,44544,44153.1,44326.8,44024.43325,44024.43325,44333.54,44544,44153.1,44326.8,12364.844,25336.46305,42839.60883,43791.72475,-22.31672269,420.9029737,443.2196964,-0.057334446,-0.737083839,NaN,-0.679749394,60.7638518,61.25556975,NaN,NaN
1628398800,44326.81,44837.45,44170,44739.05,44126.52136,44126.52136,44326.81,44837.45,44170,44739.05,19460.225,25184.4388,42914.09671,43877.84522,1.081642441,444.5717494,443.490107,0.039672653,-0.625982259,NaN,-0.665654911,65.01972307,61.70273802,NaN,NaN
1628402400,44737.73,45350,44639,45038.04,44256.73831,44256.73831,44737.73,45350,44639,45038.04,44219.779,26129.1176,42997.38861,43983.31748,30.72821158,481.9003715,451.1721599,0.163626592,-0.456208456,NaN,-0.619835049,67.75177305,62.04388651,NaN,NaN
1628406000,45038.13,45274,44710.98,44796.46,44333.84141,44333.84141,45038.13,45274,44710.98,44796.46,24351.805,26397.7051,43067.94043,44057.23952,28.16896145,486.3833617,458.2144002,0.141258184,-0.438632776,NaN,-0.57989096,63.44035627,62.45030004,NaN,NaN
1628409600,44796.46,45000,44406.1,44480.35,44354.7712,44354.7712,44796.46,45000,44406.1,44480.35,19015.098,23356.90835,43123.32904,44095.70411,0.737354611,459.1360935,458.3987389,0.009672228,-0.564359205,NaN,-0.574031433,58.21963219,62.38370187,NaN,NaN
1628413200,44480.34,44905.06,44433.83,44731.9,44408.64675,44408.64675,44480.34,44905.06,44433.83,44731.9,15595.175,22025.15605,43186.41025,44153.5401,-4.620698932,452.6228652,457.2435642,-0.018926671,-0.594258781,NaN,-0.57533211,60.97203389,62.16486805,NaN,NaN
1628416800,44731.89,44884.99,44200,44388.71,44405.79864,44405.79864,44731.89,44884.99,44200,44388.71,24070.814,22364.6749,43233.55926,44174.91918,-33.80698476,414.9848332,448.791818,-0.156059177,-0.763985257,NaN,-0.607926079,55.59130157,61.58489003,NaN,NaN
1628420400,44388.7,44748.21,44100,44458.35,44413.30598,44413.30598,44388.7,44748.21,44100,44458.35,22757.316,22792.28105,43281.59027,44200.68562,-49.9754525,386.3225023,436.2979548,-0.229102463,-0.890352512,NaN,-0.661250049,56.43151949,61.58849923,NaN,NaN
1628424000,44458.35,45150,44379,45003.03,44497.55227,44497.55227,44458.35,45150,44379,45003.03,25322.4,20737.68965,43349.09771,44273.62602,-26.7071791,402.913981,429.6211601,-0.115764788,-0.81054683,NaN,-0.694782042,62.42037324,61.61049207,NaN,NaN
1628427600,45003.04,45197.89,44535.93,44757.96,44534.75337,44534.75337,45003.04,45197.89,44535.93,44757.96,21807.918,20858.0774,43404.34721,44317.65638,-30.27961063,391.7716468,422.0512574,-0.122129349,-0.857766741,NaN,-0.735637392,58.5225012,60.95161425,NaN,NaN
1628431200,44757.96,44875.64,43855,43936.99,44449.3586,44449.3586,44757.96,44875.64,43855,43936.99,42363.536,22433.896,43425.23517,44283.05035,-87.17158249,313.0867793,400.2583618,-0.197742448,-1,NaN,-0.802257552,47.76254513,59.54211642,NaN,NaN
1628434800,43937,44199,43742.39,44000.56,44385.24452,44385.24452,43937,44199,43742.39,44000.56,28686.812,23166.56085,43447.79692,44257.36941,-117.8528801,252.9422617,370.7951418,-0.139433794,-1,NaN,-0.860566206,48.55135291,58.76656974,NaN,NaN
1628438400,43998.89,44388,43612,43732.62,44292.01244,44292.01244,43998.89,44388,43612,43732.62,28942.721,23661.2844,43458.96646,44209.66491,-151.3850537,181.5638247,332.9488784,-0.093209396,-1,NaN,-0.906790604,45.43699312,57.9828631,NaN,NaN
1628442000,43732.62,43923,43543,43690.06,44206.01924,44206.01924,43732.62,43923,43543,43690.06,23902.273,23768.8346,43468.02895,44162.4281,-170.2180269,120.1763447,290.3943716,-0.059459825,-1,NaN,-0.940540175,44.94383484,56.84484227,NaN,NaN
1628445600,43690.06,43933.71,43430.3,43625.77,44123.12649,44123.12649,43690.06,43933.71,43430.3,43625.77,18535.341,23780.7453,43474.21487,44113.641,-179.8493671,65.58266275,245.4320299,-0.035391161,-1,NaN,-0.964608839,44.1640547,55.65914248,NaN,NaN
1628449200,43625.77,43867.91,43265,43723.26,44066.00271,44066.00271,43625.77,43867.91,43265,43723.26,24186.412,23655.9472,43483.98135,44078.15182,-172.4740765,29.83943428,202.3135107,-0.020338969,-1,NaN,-0.979661031,45.70250395,54.27934111,NaN,NaN
1628452800,43722.04,44250,43556.22,43837.48,44033.3566,44033.3566,43722.04,44250,43556.22,43837.48,28698.293,23470.8037,43497.84404,44056.27257,-153.3652112,10.60699676,163.9722079,-0.010531549,-1,NaN,-0.989468451,47.52671192,52.83469389,NaN,NaN
1628456400,43837.49,44239.86,43750,44210,44058.59138,44058.59138,43837.49,44239.86,43750,44210,11587.381,23057.21435,43525.77172,44070.24779,-111.070034,25.13466542,136.2046994,0.038699552,-0.947674636,NaN,-0.986374188,53.06509065,52.09360349,NaN,NaN
1628460000,44211.77,44587.24,44136.08,44183.83,44076.48261,44076.48261,44211.77,44587.24,44136.08,44183.83,18612.531,23349.739,43551.57793,44080.57344,-81.64962217,34.14267173,115.7922939,0.061165291,-0.911915527,NaN,-0.973080819,52.64471461,51.69539509,NaN,NaN
1628463600,44183.83,44440.67,43610,43787.71,44035.22938,44035.22938,44183.83,44440.67,43610,43787.71,21667.549,23807.41115,43560.83801,44053.94949,-85.2643791,9.211820025,94.47619913,0.002057873,-0.967678955,NaN,-0.969736828,46.62402125,50.67053704,NaN,NaN
1628467200,43787.71,43966.41,43035.95,43196.51,43915.41232,43915.41232,43787.71,43966.41,43035.95,43196.51,39776.74,25178.00595,43546.55064,43976.00045,-121.6506634,-57.58713012,64.06353328,-0.026424708,-1,NaN,-0.973575292,39.3845062,49.5129088,NaN,NaN
1628470800,43196.5,43330.17,42785,43080.31,43796.11199,43796.11199,43196.5,43330.17,42785,43080.31,29945.577,25702.27355,43528.26669,43894.57404,-146.0794202,-118.535742,27.54367822,-0.022586244,-1,NaN,-0.977413756,38.1312575,48.20574723,NaN,NaN
1628474400,43080.31,43491.64,43030.96,43454.15,43747.26028,43747.26028,43080.31,43491.64,43030.96,43454.15,11932.581,24087.91365,43525.36016,43854.53549,-130.1266822,-135.1146745,-4.987992315,-0.01874778,-1,NaN,-0.98125222,44.27491402,46.909643,NaN,NaN
1628478000,43454.15,43631.65,43250.98,43486.16,43709.96024,43709.96024,43454.15,43631.65,43250.98,43486.16,10280.07,23384.3269,43523.82289,43821.04681,-111.2180813,-144.0105939,-32.79251264,-0.014909316,-1,NaN,-0.985090684,44.78054347,45.92807459,NaN,NaN
1628481600,43486.16,43600,43231.16,43574.41,43690.59592,43690.59592,43486.16,43600,43231.16,43574.41,12236.442,23045.3941,43525.8067,43798.62528,-87.60542909,-142.299299,-54.69386991,0.000748158,-0.985226238,NaN,-0.985974396,46.22912335,45.81854446,NaN,NaN
1628485200,43573.49,43734.27,43371,43540.96,43669.21936,43669.21936,43573.49,43734.27,43371,43540.96,11377.829,22834.5268,43526.40095,43775.20117,-69.84912206,-142.0052725,-72.15615043,0.010915616,-0.974031938,NaN,-0.984947553,45.73933744,45.61768622,NaN,NaN
1628488800,43540.95,43641.71,43267.3,43469.82,43640.73374,43640.73374,43540.95,43641.71,43267.3,43469.82,14505.819,22356.27705,43524.18209,43747.43924,-58.94036117,-145.8316019,-86.89124072,0.010959563,-0.973414785,NaN,-0.984374348,44.65573424,45.56188201,NaN,NaN
1628492400,43469.83,43862.15,43363.05,43790,43662.05749,43662.05749,43469.83,43862.15,43363.05,43790,15188.513,21977.8369,43534.60632,43751.3084,-27.7878996,-121.6261152,-93.83821562,0.067110356,-0.901794783,NaN,-0.968905139,50.35620129,45.94847961,NaN,NaN
